ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,DataSource,SortOrder,Sector,TimeValue,BookValue,TaxEquivalentBookYield,PreTaxBookYield,AfterTaxBookYield,PercentTotalBookValue,ParValue,OverweightUnderWeightValue,Rating,Value
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",32,"Gov","2019-05-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",33,"Industrial","2019-05-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",34,"Utility","2019-05-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",35,"Finance","2019-05-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",36,"CLO / Other","2019-05-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",37,"Treasury","2019-06-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",38,"Gov","2019-06-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",39,"Industrial","2019-06-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",40,"Utility","2019-06-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",41,"Finance","2019-06-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",42,"CLO / Other","2019-06-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",43,"Treasury","2019-07-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",44,"Gov","2019-07-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",45,"Industrial","2019-07-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",46,"Utility","2019-07-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",47,"Finance","2019-07-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",48,"CLO / Other","2019-07-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",49,"Treasury","2019-08-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",50,"Gov","2019-08-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",51,"Industrial","2019-08-30",,,,,,,-22,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",52,"Utility","2019-08-30",,,,,,,1,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",53,"Finance","2019-08-30",,,,,,,13,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",54,"CLO / Other","2019-08-30",,,,,,,0,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",55,"Treasury","2019-09-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",56,"Gov","2019-09-30",,,,,,,3,,
"USTR10002","2020-11-30","N","USTR","OverWeightUnderWeightGraph",57,"Industrial","2019-09-30",,,,,,,-22,,
