ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability
"USTR107190","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",7,,,"Industrial",,1070614.53,,,,,,,,6.500,,,,,,2.11,0.00,0.000,5.05,0.00,4.61,0.00,0.00,0.00,-0.06,0.00,0.61,0.00,-0.26,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",9,,,"Finance",,886351.10,,,,,,,,2.857,,,,,,1.75,0.00,0.000,2.49,0.00,1.63,0.00,0.00,0.00,0.01,0.00,0.82,0.00,0.82,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,1220035.80,,,,,,,,2.000,,,,,,2.40,0.00,0.000,1.66,0.00,3.98,0.00,0.00,0.00,0.17,0.00,-0.14,0.00,-0.25,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",11,,,"Asset Backed",,4580161.46,,,,,,,,2.808,,,,,,9.03,0.00,0.000,2.73,0.00,3.56,0.00,0.00,0.00,-0.02,0.00,-0.09,0.00,-0.04,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",12,,,"CMBS",,27832181.05,,,,,,,,3.804,,,,,,54.84,0.00,0.000,6.38,0.00,3.94,0.00,0.00,0.00,0.02,0.00,0.18,0.00,0.11,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",14,,,"CMO",,913738.57,,,,,,,,1.925,,,,,,1.81,0.00,0.000,2.50,0.00,6.29,0.00,0.00,0.00,-0.60,0.00,-0.38,0.00,-0.21,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",15,,,"CLO / Other",,11725107.66,,,,,,,,2.843,,,,,,23.76,0.00,0.000,2.96,0.00,5.40,0.00,0.00,0.00,-0.26,0.00,0.01,0.00,0.32,0.00,0.00,0.00,0.00,0.00,,,,
"USTR107190","2021-12-31","N","USTR",16,,,"TOTAL",,50405886.89,,,,,,,,3.289,,,,,,100.00,0.00,0.000,4.70,0.00,4.10,0.00,0.00,0.00,-0.06,0.00,0.11,0.00,0.08,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",1,,,"Cash",,46912664.18,,,,,,,,1.500,,,,,,79.05,0.00,0.000,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.38,0.00,1.51,0.00,1.51,0.00,,,,
"USTR109433","2021-12-31","N","USTR",2,,,"Treasury",,2351145.20,,,,,,,,2.750,,,,,,3.96,0.00,0.000,0.62,0.00,1.53,0.00,0.03,0.00,0.00,0.00,-0.22,0.00,-0.51,0.00,-0.56,0.00,-0.56,0.00,,,,
"USTR109433","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",7,,,"Industrial",,7550306.20,,,,,,,,5.471,,,,,,12.71,87.24,5.720,5.89,4.24,5.01,3.75,0.32,0.29,0.08,-0.01,1.47,1.92,0.18,0.73,5.30,5.52,5.30,5.52,,,,
"USTR109433","2021-12-31","N","USTR",8,,,"Utility",,1302991.91,,,,,,,,6.219,,,,,,2.20,2.67,5.006,6.85,3.85,4.38,4.85,0.24,0.51,-0.14,0.05,1.58,1.00,0.09,0.40,5.17,1.03,5.17,1.03,,,,
"USTR109433","2021-12-31","N","USTR",9,,,"Finance",,1230213.86,,,,,,,,5.956,,,,,,2.07,10.09,5.362,4.18,3.97,4.41,3.76,0.25,0.25,-0.01,-0.02,1.91,1.68,1.22,0.60,5.55,4.20,5.55,4.20,,,,
"USTR109433","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109433","2021-12-31","N","USTR",16,,,"TOTAL",,59347321.35,,,,,,,,2.251,,,,,,100.00,100.00,5.665,2.20,4.20,0.89,3.78,0.05,0.29,0.01,-0.01,0.35,1.87,0.33,0.71,4.68,5.28,4.68,5.28,,,,
"USTR109553","2021-12-31","N","USTR",1,,,"Cash",,61204.34,,,,,,,,0.000,,,,,,0.66,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR109553","2021-12-31","N","USTR",2,,,"Treasury",,12953172.99,,,,,,,,2.727,,,,,,99.34,98.66,2.507,1.90,1.89,17.99,18.18,3.99,4.11,0.61,0.61,-1.39,-1.42,3.05,3.08,-4.82,-4.65,-4.82,-4.65,,,,
"USTR109553","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,1.34,4.445,0.00,2.15,0.00,12.75,0.00,2.35,0.00,0.44,0.00,-1.22,0.00,1.13,0.00,-1.54,0.00,-1.54,,,,
"USTR109553","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",7,,,"Industrial",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",9,,,"Finance",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",12,,,"CMBS",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR109553","2021-12-31","N","USTR",16,,,"TOTAL",,13014377.33,,,,,,,,2.714,,,,,,100.00,100.00,2.529,1.89,1.90,17.90,18.11,3.97,4.08,0.60,0.60,-1.38,-1.42,3.03,3.05,-4.78,-4.57,-4.78,-4.57,,,,
"USTR11000","2021-12-31","N","USTR",1,,,"Cash",,464971.65,,,,,,,,0.000,,,,,,1.37,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR11000","2021-12-31","N","USTR",2,,,"Treasury",,12149580.01,,,,,,,,2.366,,,,,,19.31,38.88,1.580,1.70,1.23,14.26,6.97,2.80,1.07,0.35,0.15,-1.07,-0.51,1.87,0.18,-2.13,-2.32,-2.13,-2.32,,,,
"USTR11000","2021-12-31","N","USTR",3,,,"Agency",,211437.82,,,,,,,,5.000,,,,,,0.35,2.17,1.738,3.27,1.18,16.10,4.09,3.54,0.35,0.66,0.05,-1.96,-0.29,0.93,-0.53,2.93,-1.27,2.93,-1.27,,,,
"USTR11000","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.97,4.082,0.00,2.22,0.00,9.01,0.00,1.57,0.00,0.15,0.00,-1.06,0.00,0.26,0.00,0.66,0.00,0.66,,,,
"USTR11000","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.04,4.166,0.00,2.72,0.00,10.36,0.00,2.00,0.00,0.03,0.00,1.30,0.00,1.77,0.00,-2.98,0.00,-2.98,,,,
"USTR11000","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.473,0.00,1.08,0.00,3.75,0.00,0.22,0.00,0.01,0.00,-0.27,0.00,-0.63,0.00,-1.28,0.00,-1.28,,,,
"USTR11000","2021-12-31","N","USTR",7,,,"Industrial",,7442260.79,,,,,,,,3.988,,,,,,12.21,15.51,3.666,2.71,2.41,8.96,9.32,1.49,1.63,0.23,0.21,0.08,-0.04,0.35,0.44,-0.07,-0.89,-0.07,-0.89,,,,
"USTR11000","2021-12-31","N","USTR",8,,,"Utility",,2332698.26,,,,,,,,3.788,,,,,,3.83,2.11,3.654,2.38,2.62,8.37,10.53,1.61,1.91,0.24,0.32,-0.23,-0.70,0.65,0.31,-0.15,-2.15,-0.15,-2.15,,,,
"USTR11000","2021-12-31","N","USTR",9,,,"Finance",,5652229.35,,,,,,,,3.589,,,,,,9.29,8.09,3.319,2.36,2.08,6.16,6.35,0.67,0.80,0.09,0.11,0.18,0.00,-0.31,-0.20,0.04,-1.05,0.04,-1.05,,,,
"USTR11000","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,10969067.26,,,,,,,,2.677,,,,,,18.02,27.54,2.647,1.88,1.98,4.66,4.85,0.47,0.50,0.13,0.13,-0.10,-0.09,-0.58,-0.37,-1.09,-1.04,-1.09,-1.04,,,,
"USTR11000","2021-12-31","N","USTR",11,,,"Asset Backed",,5302505.63,,,,,,,,3.291,,,,,,8.73,0.30,1.209,2.16,1.10,2.55,2.20,0.10,0.09,-0.04,0.02,-0.07,-0.16,-0.44,-0.57,1.35,-0.34,1.35,-0.34,,,,
"USTR11000","2021-12-31","N","USTR",12,,,"CMBS",,7862729.00,,,,,,,,3.675,,,,,,12.94,2.01,3.078,4.36,1.88,4.45,4.95,0.27,0.34,-0.04,0.07,-0.20,-0.16,-0.60,-0.64,7.45,-1.16,7.45,-1.16,,,,
"USTR11000","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR11000","2021-12-31","N","USTR",14,,,"CMO",,3755952.74,,,,,,,,2.038,,,,,,6.17,0.00,0.000,1.98,0.00,5.71,0.00,0.50,0.00,0.21,0.00,0.30,0.00,0.24,0.00,3.48,0.00,3.48,0.00,,,,
"USTR11000","2021-12-31","N","USTR",15,,,"CLO / Other",,4727699.74,,,,,,,,2.530,,,,,,7.79,0.00,0.000,2.70,0.00,5.16,0.00,0.35,0.00,-0.18,0.00,0.03,0.00,0.21,0.00,1.64,0.00,1.64,0.00,,,,
"USTR11000","2021-12-31","N","USTR",16,,,"TOTAL",,60871132.25,,,,,,,,3.022,,,,,,100.00,100.00,2.440,2.42,1.75,7.28,6.68,1.06,0.96,0.13,0.15,-0.23,-0.26,0.21,0.01,0.23,-1.54,0.23,-1.54,,,,
"USTR111505","2021-12-31","N","USTR",1,,,"Cash",,328785.17,,,,,,,,0.000,,,,,,1.25,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR111505","2021-12-31","N","USTR",2,,,"Treasury",,15927927.55,,,,,,,,1.729,,,,,,27.86,38.88,1.580,1.54,1.23,10.96,6.97,1.94,1.07,0.27,0.15,-0.77,-0.51,1.04,0.18,-2.86,-2.32,-2.86,-2.32,,,,
"USTR111505","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,2.17,1.738,0.00,1.18,0.00,4.09,0.00,0.35,0.00,0.05,0.00,-0.29,0.00,-0.53,0.00,-1.27,0.00,-1.27,,,,
"USTR111505","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.97,4.082,0.00,2.22,0.00,9.01,0.00,1.57,0.00,0.15,0.00,-1.06,0.00,0.26,0.00,0.66,0.00,0.66,,,,
"USTR111505","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.04,4.166,0.00,2.72,0.00,10.36,0.00,2.00,0.00,0.03,0.00,1.30,0.00,1.77,0.00,-2.98,0.00,-2.98,,,,
"USTR111505","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.473,0.00,1.08,0.00,3.75,0.00,0.22,0.00,0.01,0.00,-0.27,0.00,-0.63,0.00,-1.28,0.00,-1.28,,,,
"USTR111505","2021-12-31","N","USTR",7,,,"Industrial",,6203866.53,,,,,,,,3.970,,,,,,11.11,15.51,3.666,2.56,2.41,8.32,9.32,1.33,1.63,0.18,0.21,0.10,-0.04,0.36,0.44,-0.31,-0.89,-0.31,-0.89,,,,
"USTR111505","2021-12-31","N","USTR",8,,,"Utility",,2776329.74,,,,,,,,4.035,,,,,,4.97,2.11,3.654,2.57,2.62,9.60,10.53,1.73,1.91,0.29,0.32,-0.44,-0.70,0.14,0.31,-0.81,-2.15,-0.81,-2.15,,,,
"USTR111505","2021-12-31","N","USTR",9,,,"Finance",,6781011.02,,,,,,,,3.649,,,,,,12.15,8.09,3.319,2.19,2.08,5.97,6.35,0.68,0.80,0.09,0.11,0.14,0.00,-0.24,-0.20,-0.37,-1.05,-0.37,-1.05,,,,
"USTR111505","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,10446811.68,,,,,,,,2.733,,,,,,18.72,27.54,2.647,1.88,1.98,4.58,4.85,0.46,0.50,0.12,0.13,-0.11,-0.09,-0.57,-0.37,-1.13,-1.04,-1.13,-1.04,,,,
"USTR111505","2021-12-31","N","USTR",11,,,"Asset Backed",,3846420.96,,,,,,,,3.582,,,,,,6.90,0.30,1.209,1.81,1.10,1.56,2.20,0.05,0.09,0.02,0.02,-0.09,-0.16,-0.30,-0.57,1.10,-0.34,1.10,-0.34,,,,
"USTR111505","2021-12-31","N","USTR",12,,,"CMBS",,5853303.45,,,,,,,,3.773,,,,,,10.50,2.01,3.078,3.87,1.88,4.46,4.95,0.27,0.34,0.03,0.07,-0.18,-0.16,-0.66,-0.64,6.27,-1.16,6.27,-1.16,,,,
"USTR111505","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111505","2021-12-31","N","USTR",14,,,"CMO",,2338714.37,,,,,,,,1.935,,,,,,4.19,0.00,0.000,1.92,0.00,5.09,0.00,0.33,0.00,0.08,0.00,0.13,0.00,-0.53,0.00,0.93,0.00,0.93,0.00,,,,
"USTR111505","2021-12-31","N","USTR",15,,,"CLO / Other",,1322810.71,,,,,,,,2.267,,,,,,2.37,0.00,0.000,2.28,0.00,3.86,0.00,0.20,0.00,0.00,0.00,0.22,0.00,0.56,0.00,1.94,0.00,1.94,0.00,,,,
"USTR111505","2021-12-31","N","USTR",16,,,"TOTAL",,55825981.19,,,,,,,,2.867,,,,,,100.02,100.00,2.440,2.13,1.75,6.99,6.68,1.00,0.96,0.15,0.15,-0.25,-0.26,0.12,0.01,-0.34,-1.54,-0.34,-1.54,,,,
"USTR111970","2021-12-31","N","USTR",1,,,"Cash",,82626.85,,,,,,,,0.000,,,,,,0.73,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR111970","2021-12-31","N","USTR",2,,,"Treasury",,3441909.64,,,,,,,,0.310,,,,,,30.34,24.07,0.000,2.01,1.99,23.90,26.39,6.02,7.20,0.86,0.76,-2.10,-2.60,4.73,5.43,-6.41,-6.19,-6.41,-6.19,,,,
"USTR111970","2021-12-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.73,0.00,-0.34,0.00,-0.34,0.00,,,,
"USTR111970","2021-12-31","N","USTR",4,,,"Local Authority",,135591.68,,,,,,,,6.663,,,,,,1.20,0.00,0.000,3.22,0.00,12.81,0.00,2.22,0.00,0.13,0.00,-1.53,0.00,0.44,0.00,-0.34,0.00,-0.34,0.00,,,,
"USTR111970","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111970","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111970","2021-12-31","N","USTR",7,,,"Industrial",,3131135.87,,,,,,,,3.556,,,,,,27.77,52.10,3.470,2.40,2.15,11.16,10.08,2.03,1.73,0.26,0.25,-0.17,-0.14,0.67,0.62,-2.42,-2.55,-2.42,-2.55,,,,
"USTR111970","2021-12-31","N","USTR",8,,,"Utility",,1665528.12,,,,,,,,3.831,,,,,,14.75,11.47,4.179,2.64,2.69,11.71,11.80,2.14,2.13,0.38,0.37,-1.07,-0.81,0.05,0.40,-2.92,-2.49,-2.92,-2.49,,,,
"USTR111970","2021-12-31","N","USTR",9,,,"Finance",,2325213.50,,,,,,,,3.226,,,,,,20.65,12.36,3.665,2.22,2.18,7.85,10.07,1.01,1.77,0.15,0.23,-0.06,-0.20,-0.12,0.44,-1.38,-1.86,-1.38,-1.86,,,,
"USTR111970","2021-12-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111970","2021-12-31","N","USTR",11,,,"Asset Backed",,81602.59,,,,,,,,3.180,,,,,,0.73,0.00,0.000,1.64,0.00,1.19,0.00,0.02,0.00,0.01,0.00,-0.06,0.00,-0.21,0.00,0.99,0.00,0.99,0.00,,,,
"USTR111970","2021-12-31","N","USTR",12,,,"CMBS",,429879.04,,,,,,,,3.436,,,,,,3.82,0.00,0.000,3.02,0.00,6.83,0.00,0.64,0.00,0.02,0.00,-0.46,0.00,-0.13,0.00,0.18,0.00,0.18,0.00,,,,
"USTR111970","2021-12-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111970","2021-12-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111970","2021-12-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,
"USTR111970","2021-12-31","N","USTR",16,,,"TOTAL",,11293487.28,,,,,,,,2.543,,,,,,100.00,100.00,2.740,2.29,2.18,14.14,14.20,2.97,3.10,0.43,0.38,-0.91,-0.83,1.57,1.74,-3.14,-3.16,-3.14,-3.16,,,,
"USTR117075","2021-12-31","N","USTR",1,,,"Cash",,79851.01,,,,,,,,0.000,,,,,,1.06,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,1.26,0.00,1.26,0.00,,,,
"USTR117075","2021-12-31","N","USTR",2,,,"Treasury",,3735350.47,,,,,,,,1.883,,,,,,26.67,38.88,1.580,1.56,1.23,11.23,6.97,1.91,1.07,0.26,0.15,-0.79,-0.51,1.20,0.18,-2.53,-2.32,-2.53,-2.32,,,,
"USTR117075","2021-12-31","N","USTR",3,,,"Agency",,235982.00,,,,,,,,3.090,,,,,,1.72,2.17,1.738,1.36,1.18,5.23,4.09,0.76,0.35,0.14,0.05,-0.52,-0.29,-0.61,-0.53,-0.67,-1.27,-0.67,-1.27,,,,
"USTR117075","2021-12-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.97,4.082,0.00,2.22,0.00,9.01,0.00,1.57,0.00,0.15,0.00,-1.06,0.00,0.26,0.00,0.66,0.00,0.66,,,,
"USTR117075","2021-12-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.04,4.166,0.00,2.72,0.00,10.36,0.00,2.00,0.00,0.03,0.00,1.30,0.00,1.77,0.00,-2.98,0.00,-2.98,,,,
"USTR117075","2021-12-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.473,0.00,1.08,0.00,3.75,0.00,0.22,0.00,0.01,0.00,-0.27,0.00,-0.63,0.00,-1.28,0.00,-1.28,,,,
"USTR117075","2021-12-31","N","USTR",7,,,"Industrial",,1790400.77,,,,,,,,4.027,,,,,,13.02,15.51,3.666,2.64,2.41,8.53,9.32,1.40,1.63,0.21,0.21,0.09,-0.04,0.27,0.44,0.19,-0.89,0.19,-0.89,,,,
"USTR117075","2021-12-31","N","USTR",8,,,"Utility",,515289.29,,,,,,,,3.748,,,,,,3.74,2.11,3.654,2.43,2.62,8.96,10.53,1.75,1.91,0.27,0.32,-0.23,-0.70,0.77,0.31,-0.26,-2.15,-0.26,-2.15,,,,
"USTR117075","2021-12-31","N","USTR",9,,,"Finance",,1329853.06,,,,,,,,3.597,,,,,,9.68,8.09,3.319,2.32,2.08,6.19,6.35,0.69,0.80,0.09,0.11,0.22,0.00,-0.29,-0.20,0.06,-1.05,0.06,-1.05,,,,
