ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,MarketYield,BookYield
"USTR4049","2020-12-31","N","USTR",16,,,"Finance",,8696013.9,,,,,,,,3.581,,,,,,29.07,15.2,3.936,1.31,1.39,6.13,7.3,0.8,0.99,,,0.38,0.2,2.02,1.95,8.72,9.06,8.72,9.06,,3.18,,,3.18,
"USTR4049","2020-12-31","N","USTR",17,,,"MBS Pass Thru",,450830.51,,,,,,,,3.662,,,,,,1.51,0,0,2.75,0,4.65,0,0.3,0,,,0.27,0,1.31,0,4.18,0,4.18,0,,3.5,,,3.5,
"USTR4049","2020-12-31","N","USTR",18,,,"Asset Backed",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0.4,0,1.93,0,1.93,0,,0,,,0,
"USTR4049","2020-12-31","N","USTR",19,,,"CMBS",,1065800.37,,,,,,,,3.727,,,,,,3.56,0,0,3.8,0,6.03,0,0.47,0,,,4,0,4.75,0,4.73,0,4.73,0,,3.77,,,3.77,
"USTR4049","2020-12-31","N","USTR",20,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4049","2020-12-31","N","USTR",21,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4049","2020-12-31","N","USTR",22,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4049","2020-12-31","N","USTR",23,,,"TOTAL",,29913208.68,,,,,,,,3.289,,,,,,100,100,3.279,1.73,1.5,10.16,10.25,1.84,1.84,,,0.08,-0.06,1.48,1.21,12.78,12.21,12.78,12.21,,3,,,3,
"USTR4049","2020-12-31","N","USTR",24,,,"TOTAL",,29913208.68,,,,,,,,3.289,,,,,,100,100,3.279,1.73,1.5,10.16,10.25,1.84,1.84,,,0.08,-0.06,1.48,1.21,12.78,12.21,12.78,12.21,,3,,,3,
"USTR4049","2020-12-31","N","USTR",25,,,"TOTAL",,29913208.68,,,,,,,,3.289,,,,,,100,100,3.279,1.73,1.5,10.16,10.25,1.84,1.84,,,0.08,-0.06,1.48,1.21,12.78,12.21,12.78,12.21,,3,,,3,
"USTR4049","2020-12-31","N","USTR",26,,,"TOTAL",,29913208.68,,,,,,,,3.289,,,,,,100,100,3.279,1.73,1.5,10.16,10.25,1.84,1.84,,,0.08,-0.06,1.48,1.21,12.78,12.21,12.78,12.21,,3,,,3,
"USTR4079","2020-12-31","N","USTR",1,,,"Cash",,-451067.5,,,,,,,,1.5,,,,,,-0.47,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR4079","2020-12-31","N","USTR",2,,,"Cash",,-451067.5,,,,,,,,1.5,,,,,,-0.47,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR4079","2020-12-31","N","USTR",3,,,"Treasury",,14282908.59,,,,,,,,0.623,,,,,,14.83,9.26,0,1.56,1.67,21.47,24.7,5.18,6.32,,,-1.43,-1.34,-3.38,-3.52,22.95,23.51,22.95,23.51,,1.58,,,1.58,
"USTR4079","2020-12-31","N","USTR",4,,,"Treasury",,14282908.59,,,,,,,,0.623,,,,,,14.83,9.26,0,1.56,1.67,21.47,24.7,5.18,6.32,,,-1.43,-1.34,-3.38,-3.52,22.95,23.51,22.95,23.51,,1.58,,,1.58,
"USTR4079","2020-12-31","N","USTR",5,,,"Treasury",,14282908.59,,,,,,,,0.623,,,,,,14.83,9.26,0,1.56,1.67,21.47,24.7,5.18,6.32,,,-1.43,-1.34,-3.38,-3.52,22.95,23.51,22.95,23.51,,1.58,,,1.58,
"USTR4079","2020-12-31","N","USTR",6,,,"Treasury",,14282908.59,,,,,,,,0.623,,,,,,14.83,9.26,0,1.56,1.67,21.47,24.7,5.18,6.32,,,-1.43,-1.34,-3.38,-3.52,22.95,23.51,22.95,23.51,,1.58,,,1.58,
"USTR4079","2020-12-31","N","USTR",7,,,"Agency",,1229333.88,,,,,,,,3.54,,,,,,1.28,0,0,1.92,0,7.52,0,1.28,0,,,0.06,0,2.05,0,8.58,0,8.58,0,,3.13,,,3.13,
"USTR4079","2020-12-31","N","USTR",8,,,"Agency",,1229333.88,,,,,,,,3.54,,,,,,1.28,0,0,1.92,0,7.52,0,1.28,0,,,0.06,0,2.05,0,8.58,0,8.58,0,,3.13,,,3.13,
"USTR4079","2020-12-31","N","USTR",9,,,"Local Authority",,467964,,,,,,,,7.3,,,,,,0.49,0.03,3.06,2.8,1.01,12.08,4.07,1.93,0.2,,,-0.38,0,1.79,0,13.13,0,13.13,0,,4.42,,,4.42,
"USTR4079","2020-12-31","N","USTR",10,,,"Local Authority",,467964,,,,,,,,7.3,,,,,,0.49,0.03,3.06,2.8,1.01,12.08,4.07,1.93,0.2,,,-0.38,0,1.79,0,13.13,0,13.13,0,,4.42,,,4.42,
"USTR4079","2020-12-31","N","USTR",11,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4079","2020-12-31","N","USTR",12,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4079","2020-12-31","N","USTR",13,,,"Industrial",,34891915.22,,,,,,,,3.494,,,,,,36.23,62.97,3.468,1.72,1.44,10.31,8.9,1.83,1.42,,,0.08,0.05,2.31,1.66,11.13,10.35,11.13,10.35,,2.93,,,2.93,
"USTR4079","2020-12-31","N","USTR",14,,,"Industrial",,34891915.22,,,,,,,,3.494,,,,,,36.23,62.97,3.468,1.72,1.44,10.31,8.9,1.83,1.42,,,0.08,0.05,2.31,1.66,11.13,10.35,11.13,10.35,,2.93,,,2.93,
"USTR4079","2020-12-31","N","USTR",15,,,"Industrial",,34891915.22,,,,,,,,3.494,,,,,,36.23,62.97,3.468,1.72,1.44,10.31,8.9,1.83,1.42,,,0.08,0.05,2.31,1.66,11.13,10.35,11.13,10.35,,2.93,,,2.93,
"USTR4079","2020-12-31","N","USTR",16,,,"Industrial",,34891915.22,,,,,,,,3.494,,,,,,36.23,62.97,3.468,1.72,1.44,10.31,8.9,1.83,1.42,,,0.08,0.05,2.31,1.66,11.13,10.35,11.13,10.35,,2.93,,,2.93,
"USTR4079","2020-12-31","N","USTR",17,,,"Utility",,12851633.09,,,,,,,,3.779,,,,,,13.34,12.63,4.29,1.89,2.05,10.82,10.85,2.04,1.84,,,-0.16,0.05,2.2,2.18,12,12.04,12,12.04,,3.24,,,3.24,
"USTR4079","2020-12-31","N","USTR",18,,,"Utility",,12851633.09,,,,,,,,3.779,,,,,,13.34,12.63,4.29,1.89,2.05,10.82,10.85,2.04,1.84,,,-0.16,0.05,2.2,2.18,12,12.04,12,12.04,,3.24,,,3.24,
"USTR4079","2020-12-31","N","USTR",19,,,"Utility",,12851633.09,,,,,,,,3.779,,,,,,13.34,12.63,4.29,1.89,2.05,10.82,10.85,2.04,1.84,,,-0.16,0.05,2.2,2.18,12,12.04,12,12.04,,3.24,,,3.24,
"USTR4079","2020-12-31","N","USTR",20,,,"Utility",,12851633.09,,,,,,,,3.779,,,,,,13.34,12.63,4.29,1.89,2.05,10.82,10.85,2.04,1.84,,,-0.16,0.05,2.2,2.18,12,12.04,12,12.04,,3.24,,,3.24,
"USTR4079","2020-12-31","N","USTR",21,,,"Finance",,28465377.32,,,,,,,,3.486,,,,,,29.56,15.11,3.964,1.27,1.43,5.85,7.57,0.71,1.05,,,0.42,0.19,1.9,2.03,8.35,9.33,8.35,9.33,,3.12,,,3.12,
"USTR4079","2020-12-31","N","USTR",22,,,"Finance",,28465377.32,,,,,,,,3.486,,,,,,29.56,15.11,3.964,1.27,1.43,5.85,7.57,0.71,1.05,,,0.42,0.19,1.9,2.03,8.35,9.33,8.35,9.33,,3.12,,,3.12,
"USTR4079","2020-12-31","N","USTR",23,,,"Finance",,28465377.32,,,,,,,,3.486,,,,,,29.56,15.11,3.964,1.27,1.43,5.85,7.57,0.71,1.05,,,0.42,0.19,1.9,2.03,8.35,9.33,8.35,9.33,,3.12,,,3.12,
"USTR4079","2020-12-31","N","USTR",24,,,"Finance",,28465377.32,,,,,,,,3.486,,,,,,29.56,15.11,3.964,1.27,1.43,5.85,7.57,0.71,1.05,,,0.42,0.19,1.9,2.03,8.35,9.33,8.35,9.33,,3.12,,,3.12,
"USTR4079","2020-12-31","N","USTR",25,,,"MBS Pass Thru",,1507872.48,,,,,,,,3.878,,,,,,1.57,0,0,2.79,0,4.72,0,0.32,0,,,0.4,0,1.25,0,3.59,0,3.59,0,,3.67,,,3.67,
"USTR4079","2020-12-31","N","USTR",26,,,"MBS Pass Thru",,1507872.48,,,,,,,,3.878,,,,,,1.57,0,0,2.79,0,4.72,0,0.32,0,,,0.4,0,1.25,0,3.59,0,3.59,0,,3.67,,,3.67,
"USTR4079","2020-12-31","N","USTR",27,,,"Asset Backed",,313311.05,,,,,,,,2,,,,,,0.33,0,0,0.74,0,4.67,0,0.23,0,,,0.7,0,1.91,0,4.15,0,4.15,0,,1.89,,,1.89,
"USTR4079","2020-12-31","N","USTR",28,,,"Asset Backed",,313311.05,,,,,,,,2,,,,,,0.33,0,0,0.74,0,4.67,0,0.23,0,,,0.7,0,1.91,0,4.15,0,4.15,0,,1.89,,,1.89,
"USTR4079","2020-12-31","N","USTR",29,,,"CMBS",,2750957.75,,,,,,,,3.763,,,,,,2.86,0,0,3.62,0,5.96,0,0.46,0,,,4.54,0,5.48,0,7.62,0,7.62,0,,3.75,,,3.75,
"USTR4079","2020-12-31","N","USTR",30,,,"CMBS",,2750957.75,,,,,,,,3.763,,,,,,2.86,0,0,3.62,0,5.96,0,0.46,0,,,4.54,0,5.48,0,7.62,0,7.62,0,,3.75,,,3.75,
"USTR4079","2020-12-31","N","USTR",31,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4079","2020-12-31","N","USTR",32,,,"CMO",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,-5.21,0,-5.21,0,,0,,,0,
"USTR4079","2020-12-31","N","USTR",33,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4079","2020-12-31","N","USTR",34,,,"TOTAL",,96310205.88,,,,,,,,3.141,,,,,,100,100,3.325,1.66,1.54,10.51,10.41,1.96,1.87,,,0.04,-0.06,1.34,1.29,12.59,12.43,12.59,12.43,,2.88,,,2.88,
"USTR4079","2020-12-31","N","USTR",35,,,"TOTAL",,96310205.88,,,,,,,,3.141,,,,,,100,100,3.325,1.66,1.54,10.51,10.41,1.96,1.87,,,0.04,-0.06,1.34,1.29,12.59,12.43,12.59,12.43,,2.88,,,2.88,
"USTR4079","2020-12-31","N","USTR",36,,,"TOTAL",,96310205.88,,,,,,,,3.141,,,,,,100,100,3.325,1.66,1.54,10.51,10.41,1.96,1.87,,,0.04,-0.06,1.34,1.29,12.59,12.43,12.59,12.43,,2.88,,,2.88,
"USTR4079","2020-12-31","N","USTR",37,,,"TOTAL",,96310205.88,,,,,,,,3.141,,,,,,100,100,3.325,1.66,1.54,10.51,10.41,1.96,1.87,,,0.04,-0.06,1.34,1.29,12.59,12.43,12.59,12.43,,2.88,,,2.88,
"USTR4089","2020-12-31","N","USTR",1,,,"Cash",,826283.5,,,,,,,,1.5,,,,,,0.92,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.49,0,1.49,0,,1.5,,,1.5,
"USTR4089","2020-12-31","N","USTR",2,,,"Cash",,826283.5,,,,,,,,1.5,,,,,,0.92,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.49,0,1.49,0,,1.5,,,1.5,
"USTR4089","2020-12-31","N","USTR",3,,,"Treasury",,21041255.68,,,,,,,,1.169,,,,,,23.55,36.75,1.862,0.85,0.57,10.8,6.98,2.03,0,,,-0.41,-0.23,-1.89,-0.83,9.08,8,9.08,8,,1.01,,,1.01,
"USTR4089","2020-12-31","N","USTR",4,,,"Agency",,367245.98,,,,,,,,5,,,,,,0.41,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR4089","2020-12-31","N","USTR",5,,,"Agency",,367245.98,,,,,,,,5,,,,,,0.41,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR4089","2020-12-31","N","USTR",6,,,"Local Authority",,0,,,,,,,,0,,,,,,0,1.04,4.23,0,1.86,0,9.15,0,0,,,0,1.03,0,1.34,0,10.2,0,10.2,,0,,,0,
"USTR4089","2020-12-31","N","USTR",7,,,"Sovereign",,160194.39,,,,,,,,4,,,,,,0.18,1.19,4.486,0.52,2.17,2.61,10.16,0.08,0,,,0.9,1.3,1.73,3.55,7.87,10.32,7.87,10.32,,3.65,,,3.65,
"USTR4089","2020-12-31","N","USTR",8,,,"Sovereign",,160194.39,,,,,,,,4,,,,,,0.18,1.19,4.486,0.52,2.17,2.61,10.16,0.08,0,,,0.9,1.3,1.73,3.55,7.87,10.32,7.87,10.32,,3.65,,,3.65,
"USTR4089","2020-12-31","N","USTR",9,,,"Supranational",,0,,,,,,,,0,,,,,,0,1.47,1.75,0,0.39,0,3.56,0,0,,,0,0.05,0,0,0,5.04,0,5.04,,0,,,0,
"USTR4089","2020-12-31","N","USTR",10,,,"Industrial",,13352672.78,,,,,,,,4.101,,,,,,14.94,16.9,3.833,2.29,1.86,9.45,9.31,1.64,0,,,0.73,0.47,4.05,3.27,10.75,9.9,10.75,9.9,,3.51,,,3.51,
"USTR4089","2020-12-31","N","USTR",11,,,"Industrial",,13352672.78,,,,,,,,4.101,,,,,,14.94,16.9,3.833,2.29,1.86,9.45,9.31,1.64,0,,,0.73,0.47,4.05,3.27,10.75,9.9,10.75,9.9,,3.51,,,3.51,
"USTR4089","2020-12-31","N","USTR",12,,,"Utility",,3404800.56,,,,,,,,3.988,,,,,,3.81,2.22,3.842,1.98,2.06,8.23,10.81,1.54,0,,,1.02,-0.02,4.17,2.73,9.34,12.17,9.34,12.17,,3.52,,,3.52,
"USTR4089","2020-12-31","N","USTR",13,,,"Utility",,3404800.56,,,,,,,,3.988,,,,,,3.81,2.22,3.842,1.98,2.06,8.23,10.81,1.54,0,,,1.02,-0.02,4.17,2.73,9.34,12.17,9.34,12.17,,3.52,,,3.52,
"USTR4089","2020-12-31","N","USTR",14,,,"Finance",,9491792.67,,,,,,,,3.569,,,,,,10.62,8.3,3.64,1.72,1.42,6.11,6.48,0.67,0,,,0.99,0.48,3.58,2.69,8.77,9.31,8.77,9.31,,3.23,,,3.23,
"USTR4089","2020-12-31","N","USTR",15,,,"Finance",,9491792.67,,,,,,,,3.569,,,,,,10.62,8.3,3.64,1.72,1.42,6.11,6.48,0.67,0,,,0.99,0.48,3.58,2.69,8.77,9.31,8.77,9.31,,3.23,,,3.23,
"USTR4089","2020-12-31","N","USTR",16,,,"MBS Pass Thru",,15631240.26,,,,,,,,3.121,,,,,,17.49,27,3.103,0.98,1.25,3.39,3.2,0.25,0,,,0.28,0.22,0.23,0.24,3.83,3.87,3.83,3.87,,2.93,,,2.93,
"USTR4089","2020-12-31","N","USTR",17,,,"MBS Pass Thru",,15631240.26,,,,,,,,3.121,,,,,,17.49,27,3.103,0.98,1.25,3.39,3.2,0.25,0,,,0.28,0.22,0.23,0.24,3.83,3.87,3.83,3.87,,2.93,,,2.93,
"USTR4089","2020-12-31","N","USTR",18,,,"Asset Backed",,12573467.55,,,,,,,,3.403,,,,,,14.07,0.33,2.09,1.86,0.45,2.84,2.03,0.11,0,,,0.6,0.2,1.33,0.36,4.49,4.52,4.49,4.52,,3.3,,,3.3,
"USTR4089","2020-12-31","N","USTR",19,,,"Asset Backed",,12573467.55,,,,,,,,3.403,,,,,,14.07,0.33,2.09,1.86,0.45,2.84,2.03,0.11,0,,,0.6,0.2,1.33,0.36,4.49,4.52,4.49,4.52,,3.3,,,3.3,
"USTR4089","2020-12-31","N","USTR",20,,,"CMBS",,9599822.05,,,,,,,,3.711,,,,,,10.74,2.2,3.203,7.26,1.28,5.46,5.16,0.42,0,,,2.05,0.73,1.5,1.05,2.02,8.11,2.02,8.11,,3.92,,,3.92,
"USTR4089","2020-12-31","N","USTR",21,,,"CMBS",,9599822.05,,,,,,,,3.711,,,,,,10.74,2.2,3.203,7.26,1.28,5.46,5.16,0.42,0,,,2.05,0.73,1.5,1.05,2.02,8.11,2.02,8.11,,3.92,,,3.92,
"USTR4089","2020-12-31","N","USTR",22,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1.71,0,1.71,,0,,,0,
"USTR4089","2020-12-31","N","USTR",23,,,"CMO",,347825.57,,,,,,,,4.07,,,,,,0.39,0,0,2.58,0,3.56,0,0.19,0,,,0.39,0,2.33,0,4.16,0,4.16,0,,3.95,,,3.95,
"USTR4089","2020-12-31","N","USTR",24,,,"Other",,2560881.35,,,,,,,,4.638,,,,,,2.87,0,0,4.7,0,5.44,0,0.35,0,,,0,0,0,0,0,0,0,0,,4.65,,,4.65,
"USTR4089","2020-12-31","N","USTR",25,,,"Other",,2560881.35,,,,,,,,4.638,,,,,,2.87,0,0,4.7,0,5.44,0,0.35,0,,,0,0,0,0,0,0,0,0,,4.65,,,4.65,
"USTR4089","2020-12-31","N","USTR",26,,,"TOTAL",,89357482.35,,,,,,,,3.033,,,,,,100,100,2.787,2.19,1.12,6.74,6.29,0.98,0,,,0.51,0.14,1.28,0.67,8.62,7.51,8.62,7.51,,2.82,,,2.82,
"USTR4089","2020-12-31","N","USTR",27,,,"TOTAL",,89357482.35,,,,,,,,3.033,,,,,,100,100,2.787,2.19,1.12,6.74,6.29,0.98,0,,,0.51,0.14,1.28,0.67,8.62,7.51,8.62,7.51,,2.82,,,2.82,
"USTR4090","2020-12-31","N","USTR",1,,,"Cash",,485410.99,,,,,,,,1.5,,,,,,2,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR4090","2020-12-31","N","USTR",2,,,"Cash",,485410.99,,,,,,,,1.5,,,,,,2,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR4090","2020-12-31","N","USTR",3,,,"Treasury",,5908808.15,,,,,,,,1.851,,,,,,24.36,36.75,1.862,0.82,0.57,10.1,6.98,1.94,0,,,-0.42,-0.23,-1.36,-0.83,10.31,8,10.31,8,,1.58,,,1.58,
"USTR4090","2020-12-31","N","USTR",4,,,"Treasury",,5908808.15,,,,,,,,1.851,,,,,,24.36,36.75,1.862,0.82,0.57,10.1,6.98,1.94,0,,,-0.42,-0.23,-1.36,-0.83,10.31,8,10.31,8,,1.58,,,1.58,
"USTR4090","2020-12-31","N","USTR",5,,,"Agency",,80126.4,,,,,,,,5,,,,,,0.33,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR4090","2020-12-31","N","USTR",6,,,"Agency",,80126.4,,,,,,,,5,,,,,,0.33,2.59,1.975,3.23,0.59,16.5,3.88,3.74,0,,,-0.83,0.08,3.9,0.18,15.92,2.7,15.92,2.7,,3.78,,,3.78,
"USTR4090","2020-12-31","N","USTR",7,,,"Local Authority",,0,,,,,,,,0,,,,,,0,1.04,4.23,0,1.86,0,9.15,0,0,,,0,1.03,0,1.34,0,10.2,0,10.2,,0,,,0,
"USTR4090","2020-12-31","N","USTR",8,,,"Sovereign",,81754.38,,,,,,,,4,,,,,,0.34,1.19,4.486,0.52,2.17,2.61,10.16,0.08,0,,,0.9,1.3,1.73,3.55,7.87,10.32,7.87,10.32,,3.65,,,3.65,
"USTR4090","2020-12-31","N","USTR",9,,,"Sovereign",,81754.38,,,,,,,,4,,,,,,0.34,1.19,4.486,0.52,2.17,2.61,10.16,0.08,0,,,0.9,1.3,1.73,3.55,7.87,10.32,7.87,10.32,,3.65,,,3.65,
"USTR4090","2020-12-31","N","USTR",10,,,"Supranational",,0,,,,,,,,0,,,,,,0,1.47,1.75,0,0.39,0,3.56,0,0,,,0,0.05,0,0,0,5.04,0,5.04,,0,,,0,
"USTR4090","2020-12-31","N","USTR",11,,,"Industrial",,3588614.64,,,,,,,,4.085,,,,,,14.8,16.9,3.833,2.32,1.86,9.5,9.31,1.65,0,,,0.7,0.47,3.91,3.27,10.67,9.9,10.67,9.9,,3.52,,,3.52,
"USTR4090","2020-12-31","N","USTR",12,,,"Industrial",,3588614.64,,,,,,,,4.085,,,,,,14.8,16.9,3.833,2.32,1.86,9.5,9.31,1.65,0,,,0.7,0.47,3.91,3.27,10.67,9.9,10.67,9.9,,3.52,,,3.52,
"USTR4090","2020-12-31","N","USTR",13,,,"Utility",,860114.85,,,,,,,,3.988,,,,,,3.55,2.22,3.842,2.06,2.06,8.96,10.81,1.73,0,,,0.98,-0.02,4.66,2.73,10.07,12.17,10.07,12.17,,3.5,,,3.5,
"USTR4090","2020-12-31","N","USTR",14,,,"Utility",,860114.85,,,,,,,,3.988,,,,,,3.55,2.22,3.842,2.06,2.06,8.96,10.81,1.73,0,,,0.98,-0.02,4.66,2.73,10.07,12.17,10.07,12.17,,3.5,,,3.5,
"USTR4090","2020-12-31","N","USTR",15,,,"Finance",,2542829.8,,,,,,,,3.541,,,,,,10.48,8.3,3.64,1.73,1.42,6.03,6.48,0.67,0,,,0.91,0.48,3.48,2.69,8.49,9.31,8.49,9.31,,3.22,,,3.22,
"USTR4090","2020-12-31","N","USTR",16,,,"Finance",,2542829.8,,,,,,,,3.541,,,,,,10.48,8.3,3.64,1.73,1.42,6.03,6.48,0.67,0,,,0.91,0.48,3.48,2.69,8.49,9.31,8.49,9.31,,3.22,,,3.22,
"USTR4090","2020-12-31","N","USTR",17,,,"MBS Pass Thru",,4550844.58,,,,,,,,3.201,,,,,,18.76,27,3.103,0.98,1.25,3.44,3.2,0.22,0,,,0.2,0.22,0.25,0.24,4.09,3.87,4.09,3.87,,3,,,3,
"USTR4090","2020-12-31","N","USTR",18,,,"MBS Pass Thru",,4550844.58,,,,,,,,3.201,,,,,,18.76,27,3.103,0.98,1.25,3.44,3.2,0.22,0,,,0.2,0.22,0.25,0.24,4.09,3.87,4.09,3.87,,3,,,3,
"USTR4090","2020-12-31","N","USTR",19,,,"Asset Backed",,3335053.7,,,,,,,,3.401,,,,,,13.75,0.33,2.09,1.94,0.45,2.97,2.03,0.12,0,,,0.59,0.2,1.21,0.36,4.93,4.52,4.93,4.52,,3.29,,,3.29,
"USTR4090","2020-12-31","N","USTR",20,,,"Asset Backed",,3335053.7,,,,,,,,3.401,,,,,,13.75,0.33,2.09,1.94,0.45,2.97,2.03,0.12,0,,,0.59,0.2,1.21,0.36,4.93,4.52,4.93,4.52,,3.29,,,3.29,
"USTR4090","2020-12-31","N","USTR",21,,,"CMBS",,2652978.34,,,,,,,,3.766,,,,,,10.94,2.2,3.203,6.84,1.28,5.31,5.16,0.39,0,,,2.16,0.73,1.25,1.05,2.05,8.11,2.05,8.11,,3.97,,,3.97,
"USTR4090","2020-12-31","N","USTR",22,,,"CMBS",,2652978.34,,,,,,,,3.766,,,,,,10.94,2.2,3.203,6.84,1.28,5.31,5.16,0.39,0,,,2.16,0.73,1.25,1.05,2.05,8.11,2.05,8.11,,3.97,,,3.97,
"USTR4090","2020-12-31","N","USTR",23,,,"Covered",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1.71,0,1.71,,0,,,0,
"USTR4090","2020-12-31","N","USTR",24,,,"CMO",,166739.11,,,,,,,,4.041,,,,,,0.69,0,0,2.45,0,3.39,0,0.18,0,,,0.24,0,0.49,0,4.07,0,4.07,0,,3.92,,,3.92,
"USTR4090","2020-12-31","N","USTR",25,,,"CMO",,166739.11,,,,,,,,4.041,,,,,,0.69,0,0,2.45,0,3.39,0,0.18,0,,,0.24,0,0.49,0,4.07,0,4.07,0,,3.92,,,3.92,
"USTR4090","2020-12-31","N","USTR",26,,,"Other",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4090","2020-12-31","N","USTR",27,,,"TOTAL",,24253274.96,,,,,,,,3.136,,,,,,100,100,2.787,2.06,1.12,6.54,6.29,0.96,0,,,0.47,0.14,1.09,0.67,7.97,7.51,7.97,7.51,,2.9,,,2.9,
"USTR4090","2020-12-31","N","USTR",28,,,"TOTAL",,24253274.96,,,,,,,,3.136,,,,,,100,100,2.787,2.06,1.12,6.54,6.29,0.96,0,,,0.47,0.14,1.09,0.67,7.97,7.51,7.97,7.51,,2.9,,,2.9,
"USTR4091","2020-12-31","N","USTR",1,,,"Cash",,38660.76,,,,,,,,1.5,,,,,,0.75,0,0,1.5,0,0,0,0,0,,,0.13,0,0.38,0,1.51,0,1.51,0,,1.5,,,1.5,
"USTR4091","2020-12-31","N","USTR",2,,,"Treasury",,5131837.86,,,,,,,,1.279,,,,,,99.25,100,1.506,0.14,0.14,1.88,1.88,0.05,0,,,0.06,0.05,0.05,0.05,3.14,3.16,3.14,3.16,,1.25,,,1.25,
"USTR4091","2020-12-31","N","USTR",3,,,"Agency",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4091","2020-12-31","N","USTR",4,,,"Local Authority",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4091","2020-12-31","N","USTR",5,,,"Sovereign",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4091","2020-12-31","N","USTR",6,,,"Supranational",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4091","2020-12-31","N","USTR",7,,,"Industrial",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4091","2020-12-31","N","USTR",8,,,"Utility",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
"USTR4091","2020-12-31","N","USTR",9,,,"Finance",,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,,,0,
