ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,Description,Value,BenchmarkValue
"USTR4405","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",96.065,100
"USTR4405","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",8.012,7.329
"USTR4405","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",66.7,61.361
"USTR4405","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",46.07,41.585
"USTR4405","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",62.712,""
"USTR4405","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",16.113,""
"USTR4405","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",103.609,100
"USTR4405","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.896,0.809
"USTR4405","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.964,""
"USTR4405","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",28.62,26.001
"USTR4405","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",10.618,19.725
"USTR4405","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",47.253,54.273
"USTR4405","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",13.275,0
"USTR4405","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.036,0
"USTR4405","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR4405","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR4405","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR4405","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR4405","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR4405","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR4405","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",0.622,0.61
"USTR4405","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",8.899,10.454
"USTR4405","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",9.463,4.45
"USTR4405","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",7.885,7.611
"USTR4405","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",11.818,11.643
"USTR4405","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",11.589,20.357
"USTR4405","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,49.525,44.876
"USTR4405","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",27.347,22.071
"USTR4405","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0.662,0
"USTR4405","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.881,0.013
"USTR4405","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR4405","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR4405","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",30.489,54.248
"USTR4405","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",12.388,11.532
"USTR4405","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",23.882,12.135
"USTR4405","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",1.029,0
"USTR4405","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0.674,0
"USTR4405","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",2.45,0
"USTR4405","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR4405","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR4405","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0,0
"USTR4408","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR4408","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR4408","2020-12-31","N","USTR",3,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR4412","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR4412","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR4412","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.67,1.659
"USTR4412","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",171,11790
"USTR4412","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Mercy Medical Center 0-30Yrs RL PPA Inv Benchmark",""
"USTR4412","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only","Investment Grade Only"
"USTR4412","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR4412","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR4412","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",11.22,12.209
"USTR4412","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",5.87,1.81
"USTR4412","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Jan 31 2016 12:00AM",""
"USTR4412","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Liability Driven Investing",""
"USTR4412","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.848,2.807
"USTR4412","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",2.176,2.403
"USTR4412","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",7.225,7.168
"USTR4412","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-5.06,-5.079
"USTR4412","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",6.359,6.199
"USTR4412","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.988,""
"USTR4412","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",96.117,""
"USTR4412","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",98.039,""
"USTR4412","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",53.215,""
"USTR4412","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",42.373,""
"USTR4412","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",11.44,""
"USTR4412","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",97.876,100
"USTR4412","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",7.392,7.063
"USTR4412","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",61.726,59.122
"USTR4412","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",41.996,39.869
"USTR4412","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",57.627,""
"USTR4412","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",12.93,""
"USTR4412","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",101.585,100
"USTR4412","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",0.843,0.804
"USTR4412","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.618,""
"USTR4412","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",24.475,18.96
"USTR4412","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",13.509,21.453
"USTR4412","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",45.156,59.587
"USTR4412","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",15.107,0
"USTR4412","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0,0
"USTR4412","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR4412","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR4412","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR4412","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR4412","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR4412","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR4412","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",1.95,0.548
"USTR4412","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",12.397,10.719
"USTR4412","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",11.669,8.499
"USTR4412","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",11.788,8.214
"USTR4412","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",11.824,12.698
"USTR4412","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",8.24,22.096
"USTR4412","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,40.379,37.226
"USTR4412","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",21.175,14.84
"USTR4412","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",1.361,0
"USTR4412","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.498,0.02
"USTR4412","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,0
"USTR4412","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,0
"USTR4412","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",27.452,59.077
"USTR4412","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",17.762,12.517
"USTR4412","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",22.946,13.546
"USTR4412","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",0.241,0
"USTR4412","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",0.729,0
"USTR4412","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",5.581,0
"USTR4412","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR4412","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0,0
"USTR4412","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0.501,0
"USTR4419","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR4419","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR4419","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.806,""
"USTR4419","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",281,""
"USTR4419","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Aggregate Index",""
"USTR4419","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR4419","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR4419","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR4419","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",6.598,""
"USTR4419","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",2.732,""
"USTR4419","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Jan 31 2016 12:00AM",""
"USTR4419","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Core Fixed Income",""
"USTR4419","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.817,""
"USTR4419","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.948,""
"USTR4419","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",3.532,""
"USTR4419","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.681,""
"USTR4419","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",2.859,""
"USTR4419","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.042,""
"USTR4419","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",86.328,""
"USTR4419","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",92.913,""
"USTR4419","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",116.907,""
"USTR4419","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",32.203,""
"USTR4419","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",17.839,""
"USTR4419","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",105.498,100
"USTR4419","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",5.057,""
"USTR4419","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",41.708,""
"USTR4419","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",27.452,""
"USTR4419","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",67.797,""
"USTR4419","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",18.47,""
"USTR4419","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",117.327,100
"USTR4419","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.064,""
"USTR4419","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.714,""
"USTR4419","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",50.692,69.755
"USTR4419","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",3.705,3.395
"USTR4419","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",16.561,12.074
"USTR4419","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",27.792,14.775
"USTR4419","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.182,0
"USTR4419","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR4419","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR4419","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR4419","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR4419","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR4419","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR4419","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",4.139,0
"USTR4419","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",17.036,24.031
"USTR4419","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",32.371,32.825
"USTR4419","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",13.927,13.053
"USTR4419","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",11.422,9.875
"USTR4419","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",5.576,5.769
"USTR4419","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,14.461,14.448
"USTR4419","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",33.1,36.747
"USTR4419","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0.342,2.586
"USTR4419","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0,1.045
"USTR4419","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,1.194
"USTR4419","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,1.473
"USTR4419","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",13.514,16.904
"USTR4419","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",4.026,2.219
"USTR4419","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",9.31,8.303
"USTR4419","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",15.551,26.998
"USTR4419","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",11.671,0.335
"USTR4419","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",9.733,2.197
"USTR4419","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR4419","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",0.924,0
"USTR4419","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0.76,0
"USTR4429","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR4429","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR4429","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.893,""
"USTR4429","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",301,""
"USTR4429","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Aggregate Index",""
"USTR4429","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR4429","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR4429","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers",""
"USTR4429","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",6.571,""
"USTR4429","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",9.226,""
"USTR4429","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Mar 31 2016 12:00AM",""
"USTR4429","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Core Fixed Income",""
"USTR4429","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.777,""
"USTR4429","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.978,""
"USTR4429","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",3.398,""
"USTR4429","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.195,""
"USTR4429","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",2.805,""
"USTR4429","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",1.003,""
"USTR4429","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",88.659,""
"USTR4429","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",94.159,""
"USTR4429","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",97.203,""
"USTR4429","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",33.333,""
"USTR4429","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",14.744,""
"USTR4429","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",97.623,100
"USTR4429","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",4.844,""
"USTR4429","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",39.971,""
"USTR4429","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",25.196,""
"USTR4429","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",66.667,""
"USTR4429","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",17.379,""
"USTR4429","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",113.717,100
"USTR4429","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.034,""
"USTR4429","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.85,""
"USTR4429","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",50.141,69.755
"USTR4429","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",3.877,3.395
"USTR4429","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",16.564,12.074
"USTR4429","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",28.094,14.775
"USTR4429","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.324,0
"USTR4429","2020-12-31","N","USTR",6,"USTRCreditQualityBreakdown","B",0,0
"USTR4429","2020-12-31","N","USTR",7,"USTRCreditQualityBreakdown","CCC",0,0
"USTR4429","2020-12-31","N","USTR",8,"USTRCreditQualityBreakdown","CC",0,0
"USTR4429","2020-12-31","N","USTR",9,"USTRCreditQualityBreakdown","C",0,0
"USTR4429","2020-12-31","N","USTR",10,"USTRCreditQualityBreakdown","D",0,0
"USTR4429","2020-12-31","N","USTR",11,"USTRCreditQualityBreakdown","Not Rated        ",0,0
"USTR4429","2020-12-31","N","USTR",1,"USTRCMaturityExposure","0-1",7.729,0
"USTR4429","2020-12-31","N","USTR",2,"USTRCMaturityExposure","1-3",19.838,24.031
"USTR4429","2020-12-31","N","USTR",3,"USTRCMaturityExposure","3-5",26.838,32.825
"USTR4429","2020-12-31","N","USTR",4,"USTRCMaturityExposure","5-7",15.204,13.053
"USTR4429","2020-12-31","N","USTR",5,"USTRCMaturityExposure","7-10",9.573,9.875
"USTR4429","2020-12-31","N","USTR",6,"USTRCMaturityExposure","10-20",4.713,5.769
"USTR4429","2020-12-31","N","USTR",7,"USTRCMaturityExposure",20,15.106,14.448
"USTR4429","2020-12-31","N","USTR",1,"USTRSectorAllocation","Treasury",29.969,36.747
"USTR4429","2020-12-31","N","USTR",2,"USTRSectorAllocation","Agency",0.326,2.586
"USTR4429","2020-12-31","N","USTR",3,"USTRSectorAllocation","Local Authority",0.392,1.045
"USTR4429","2020-12-31","N","USTR",4,"USTRSectorAllocation","Sovereign",0,1.194
"USTR4429","2020-12-31","N","USTR",5,"USTRSectorAllocation","Supra-national",0,1.473
"USTR4429","2020-12-31","N","USTR",6,"USTRSectorAllocation","Industrial",13.401,16.904
"USTR4429","2020-12-31","N","USTR",7,"USTRSectorAllocation","Utility",2.919,2.219
"USTR4429","2020-12-31","N","USTR",8,"USTRSectorAllocation","Finance",9.523,8.303
"USTR4429","2020-12-31","N","USTR",9,"USTRSectorAllocation","MBS Pass thru",17.68,26.998
"USTR4429","2020-12-31","N","USTR",10,"USTRSectorAllocation","Asset Backed",12.14,0.335
"USTR4429","2020-12-31","N","USTR",11,"USTRSectorAllocation","CMBS",10.265,2.197
"USTR4429","2020-12-31","N","USTR",12,"USTRSectorAllocation","Covered",0,0
"USTR4429","2020-12-31","N","USTR",13,"USTRSectorAllocation","Other",2.031,0
"USTR4429","2020-12-31","N","USTR",14,"USTRSectorAllocation","CMO",0.353,0
"USTR4430","2020-12-31","N","USTR",1,"USTR Account Profile","Base Currency","US Dollar","US Dollar"
"USTR4430","2020-12-31","N","USTR",2,"USTR Account Profile","Effective Duration","+/- 5% of the benchmark duration","+/- 5% of the benchmark duration"
"USTR4430","2020-12-31","N","USTR",3,"USTR Account Profile","Yield to Worst (%)",1.002,""
"USTR4430","2020-12-31","N","USTR",4,"USTR Account Profile","Number of Issues",172,""
"USTR4430","2020-12-31","N","USTR",5,"USTR Account Profile","Benchmark Name","Barclays Gov/Credit Int. Index",""
"USTR4430","2020-12-31","N","USTR",6,"USTR Account Profile","Quality","Investment Grade Only",""
"USTR4430","2020-12-31","N","USTR",7,"USTR Account Profile","Diversifitacion","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark","+/- 20% of by Sector Relative to the Benchmark;+/- 20% of by Quality Relative to the Benchmark"
"USTR4430","2020-12-31","N","USTR",8,"USTR Account Profile","Risk Controls","Max 5% allocation to individual non-Treasury issuers|Max 60% allocation to BBB rated securities",""
"USTR4430","2020-12-31","N","USTR",9,"USTR Account Profile","Modified Duration",4.371,""
"USTR4430","2020-12-31","N","USTR",10,"USTR Account Profile","Market Value",2.023,""
"USTR4430","2020-12-31","N","USTR",11,"USTR Account Profile","Inception Date","Mar 31 2016 12:00AM",""
"USTR4430","2020-12-31","N","USTR",12,"USTR Account Profile","Mandate","Intermediate Government Credit",""
"USTR4430","2020-12-31","N","USTR",13,"USTR Account Profile","Market Yield",2.462,""
"USTR4430","2020-12-31","N","USTR",14,"USTR Account Profile","Convexity",0.288,""
"USTR4430","2020-12-31","N","USTR",1,"USTR Attribution Summary","Annualized standard Deviation (Volatility) (%)",2.495,""
"USTR4430","2020-12-31","N","USTR",2,"USTR Attribution Summary","Minimum Periodic Return (%)",-2.064,""
"USTR4430","2020-12-31","N","USTR",3,"USTR Attribution Summary","Maximum Periodic Return (%)",1.826,""
"USTR4430","2020-12-31","N","USTR",4,"USTR Attribution Summary","Beta (Sensitivity to Benchmark)",0.975,""
"USTR4430","2020-12-31","N","USTR",5,"USTR Attribution Summary","R-Squared (%)",84.588,""
"USTR4430","2020-12-31","N","USTR",6,"USTR Attribution Summary","Correlation (%)",91.972,""
"USTR4430","2020-12-31","N","USTR",7,"USTR Attribution Summary","Annualized Tracking Error (bp)",87.735,""
"USTR4430","2020-12-31","N","USTR",8,"USTR Attribution Summary","Shortfall Frequency (%)",31.579,""
"USTR4430","2020-12-31","N","USTR",9,"USTR Attribution Summary","Average Shortfall (bp)",13.1,""
"USTR4430","2020-12-31","N","USTR",10,"USTR Attribution Summary","Downside Capture Ratio (%)",96.102,100
"USTR4430","2020-12-31","N","USTR",11,"USTR Attribution Summary","Annualized Total Return (%)",3.989,""
"USTR4430","2020-12-31","N","USTR",12,"USTR Attribution Summary","Average Periodic Return (bp)",32.907,""
"USTR4430","2020-12-31","N","USTR",13,"USTR Attribution Summary","Cumulative Total Return (%)",20.42,""
"USTR4430","2020-12-31","N","USTR",14,"USTR Attribution Summary","Excess Return Frequency (%)",68.421,""
"USTR4430","2020-12-31","N","USTR",15,"USTR Attribution Summary","Average Excess Return (bp)",12.694,""
"USTR4430","2020-12-31","N","USTR",16,"USTR Attribution Summary","Upside Capture Ratio (%)",110.975,100
"USTR4430","2020-12-31","N","USTR",17,"USTR Attribution Summary","Sharpe Ratio",1.066,""
"USTR4430","2020-12-31","N","USTR",18,"USTR Attribution Summary","Information Ratio",0.639,""
"USTR4430","2020-12-31","N","USTR",1,"USTRCreditQualityBreakdown","AAA",56.371,63.815
"USTR4430","2020-12-31","N","USTR",2,"USTRCreditQualityBreakdown","AA",0.991,3.929
"USTR4430","2020-12-31","N","USTR",3,"USTRCreditQualityBreakdown","A",14.392,14.946
"USTR4430","2020-12-31","N","USTR",4,"USTRCreditQualityBreakdown","BBB",27.301,17.311
"USTR4430","2020-12-31","N","USTR",5,"USTRCreditQualityBreakdown","BB",0.415,0
