ProductID,PeriodDate,AdhocFlag,LineofBusinessCode,SortOrder,Category,SecurityGroup,SecurityType,BookValue,MarketValue,GainOrLoss,PreTaxBookYield,PreTaxMarketYield,AfterTaxBookYield,AfterTaxMarketYield,TaxEquivalentBookYield,TaxEquivalentMarketYield,Coupon,EffectiveDuration,SecuritiesAtGainNumber,SecuritiesAtGainAmount,SecuritiesAtLossNumber,SecuritiesAtLossAmount,Weight,BenchmarkWeight,BenchmarkCoupon,YTW,BenchmarkYTW,ModifiedDuration,BenchmarkModifiedDuration,Convexity,BenchmarkConvexity,DailyReturn,BenchmarkDailyReturn,MTD,BenchmarkMTD,QTD,BenchmarkQTD,YTD,BenchmarkYTD,CummReturn,BenchmarkCummReturn,BenchmarkBookYield,BenchmarkMarketYield,BenchmarkEffectiveDuration,Liability,BenchmarkMarketValue
"USTR130951","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",7,,,"Industrial",,40460016.93,,,,,,,,3.434,,,,,,37.32,62.34,3.215,3.38,3.02,9.54,7.52,1.62,1.10,0.16,0.10,-2.23,-2.24,-7.90,-6.49,-7.90,-6.49,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",8,,,"Utility",,15333522.72,,,,,,,,3.758,,,,,,14.14,12.04,3.972,3.62,3.54,9.92,9.22,1.67,1.45,0.23,0.24,-2.39,-2.67,-8.47,-8.29,-8.47,-8.29,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",9,,,"Finance",,28747752.97,,,,,,,,3.242,,,,,,26.52,14.33,3.630,3.35,3.19,5.70,7.04,0.59,0.95,0.10,0.10,-2.54,-2.45,-6.53,-6.81,-6.53,-6.81,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",12,,,"CMBS",,4096519.37,,,,,,,,3.875,,,,,,3.78,0.00,0.000,4.21,0.00,4.76,0.00,0.28,0.00,0.27,0.00,-2.96,0.00,-2.94,0.00,-2.94,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",15,,,"CLO / Other",,1072113.42,,,,,,,,1.487,,,,,,0.99,0.00,0.000,1.60,0.00,5.39,0.00,0.31,0.00,-0.59,0.00,-0.42,0.00,-0.29,0.00,-0.29,0.00,0.00,0.00,,,,,
"USTR130951","2022-03-31","N","USTR",16,,,"TOTAL",,108411777.34,,,,,,,,2.864,,,,,,100.00,100.00,3.003,3.22,3.06,9.72,9.68,1.79,1.76,0.14,0.15,-2.87,-2.79,-7.77,-7.56,-7.77,-7.56,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",1,,,"Cash",,61782.87,,,,,,,,0.000,,,,,,0.45,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",2,,,"Treasury",,5017300.75,,,,,,,,1.235,,,,,,36.34,11.33,0.000,2.53,2.61,10.47,25.41,0.00,6.70,0.11,0.35,0.00,-6.64,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",7,,,"Industrial",,4862955.25,,,,,,,,3.510,,,,,,35.22,62.13,3.258,3.47,3.05,11.75,7.83,0.00,1.16,0.21,0.11,0.00,-2.28,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",8,,,"Utility",,787283.83,,,,,,,,4.175,,,,,,5.70,12.30,4.003,3.61,3.56,7.80,9.48,0.00,1.51,0.03,0.25,0.00,-2.70,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",9,,,"Finance",,2970725.83,,,,,,,,3.336,,,,,,21.51,14.24,3.658,3.43,3.22,7.42,7.31,0.00,1.01,0.14,0.11,0.00,-2.50,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",11,,,"Asset Backed",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",12,,,"CMBS",,108375.96,,,,,,,,3.874,,,,,,0.78,0.00,0.000,4.23,0.00,4.37,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",14,,,"CMO",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR131606","2022-03-31","N","USTR",16,,,"TOTAL",,13808424.48,,,,,,,,2.671,,,,,,100.00,100.00,3.038,3.12,3.09,10.02,9.95,0.00,1.81,0.15,0.15,0.00,-2.83,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132672","2022-03-31","N","USTR",1,,,"Cash",,1347469.28,,,,,,,,0.000,,,,,,2.90,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR132672","2022-03-31","N","USTR",2,,,"Treasury",,13326063.30,,,,,,,,1.626,,,,,,28.69,39.76,1.586,2.46,2.41,10.50,6.67,1.72,0.99,0.14,0.07,-4.28,-3.11,-7.70,-5.58,-7.70,-5.58,-3.40,-3.67,,,,,
"USTR132672","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,2.14,1.724,0.00,2.56,0.00,3.89,0.00,0.32,0.00,0.04,0.00,-2.37,0.00,-4.24,0.00,-4.24,0.00,-3.85,,,,,
"USTR132672","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.92,4.098,0.00,3.37,0.00,8.39,0.00,1.44,0.00,0.31,0.00,-4.64,0.00,-8.17,0.00,-8.17,0.00,-4.16,,,,,
"USTR132672","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,1.03,4.142,0.00,3.68,0.00,9.87,0.00,1.82,0.00,0.06,0.00,-0.55,0.00,-7.01,0.00,-7.01,0.00,-3.48,,,,,
"USTR132672","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,1.39,1.428,0.00,2.45,0.00,3.59,0.00,0.20,0.00,0.02,0.00,-2.40,0.00,-4.05,0.00,-4.05,0.00,-3.93,,,,,
"USTR132672","2022-03-31","N","USTR",7,,,"Industrial",,4971195.73,,,,,,,,4.053,,,,,,10.70,14.89,3.660,3.86,3.59,8.40,8.80,1.29,1.48,0.10,0.11,-2.05,-2.47,-6.93,-8.03,-6.93,-8.03,-3.61,-4.10,,,,,
"USTR132672","2022-03-31","N","USTR",8,,,"Utility",,2526835.50,,,,,,,,3.980,,,,,,5.44,2.05,3.634,3.64,3.72,9.14,9.93,1.66,1.73,0.26,0.27,-1.79,-2.55,-7.22,-8.80,-7.22,-8.80,-3.04,-4.50,,,,,
"USTR132672","2022-03-31","N","USTR",9,,,"Finance",,5645509.89,,,,,,,,3.587,,,,,,12.15,7.91,3.306,3.55,3.54,5.40,6.05,0.56,0.73,0.05,0.06,-2.28,-2.61,-5.85,-6.72,-5.85,-6.72,-3.97,-4.33,,,,,
"USTR132672","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,7290901.37,,,,,,,,2.962,,,,,,15.70,27.64,2.607,3.44,2.99,4.78,5.71,0.46,0.66,0.01,0.03,-2.62,-2.60,-5.29,-4.97,-5.29,-4.97,-5.35,-4.92,,,,,
"USTR132672","2022-03-31","N","USTR",11,,,"Asset Backed",,2574804.86,,,,,,,,3.423,,,,,,5.54,0.30,1.200,3.15,2.81,1.39,2.15,0.04,0.08,-0.24,0.03,-0.86,-1.71,-1.29,-2.88,-1.29,-2.88,-0.77,-3.06,,,,,
"USTR132672","2022-03-31","N","USTR",12,,,"CMBS",,6427529.94,,,,,,,,3.741,,,,,,13.84,1.97,3.055,5.42,3.26,4.29,4.82,0.25,0.33,0.11,0.02,-2.80,-2.90,-5.19,-5.59,-5.19,-5.59,-2.00,-4.46,,,,,
"USTR132672","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132672","2022-03-31","N","USTR",14,,,"CMO",,2339181.23,,,,,,,,2.159,,,,,,5.04,0.00,0.000,2.87,0.00,6.23,0.00,0.57,0.00,-1.84,0.00,-1.93,0.00,-3.69,0.00,-3.69,0.00,-3.52,0.00,,,,,
"USTR132672","2022-03-31","N","USTR",15,,,"CLO / Other",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.31,0.00,-0.62,0.00,-0.62,0.00,1.15,0.00,,,,,
"USTR132672","2022-03-31","N","USTR",16,,,"TOTAL",,46449491.11,,,,,,,,2.834,,,,,,100.00,100.00,2.419,3.36,2.91,6.80,6.64,0.93,0.93,-0.02,0.07,-2.78,-2.78,-5.92,-5.93,-5.92,-5.93,-3.49,-4.15,,,,,
"USTR132835","2022-03-31","N","USTR",1,,,"Cash",,3293922.33,,,,,,,,0.000,,,,,,4.59,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",2,,,"Treasury",,3472964.81,,,,,,,,0.331,,,,,,4.84,4.02,0.000,2.68,2.64,17.52,24.46,3.65,6.22,0.13,0.29,-5.16,-6.49,-10.98,-13.57,-10.98,-13.57,-2.96,-1.27,,,,,
"USTR132835","2022-03-31","N","USTR",3,,,"Agency",,603923.78,,,,,,,,3.950,,,,,,0.84,0.00,0.000,3.71,0.00,14.18,0.00,2.62,0.00,0.38,0.00,-1.65,0.00,-10.63,0.00,-10.63,0.00,-3.64,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",4,,,"Local Authority",,662763.82,,,,,,,,6.783,,,,,,0.92,0.00,0.000,4.15,0.00,11.81,0.00,1.95,0.00,0.34,0.00,-5.92,0.00,-10.23,0.00,-10.23,0.00,-4.13,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",7,,,"Industrial",,23283261.03,,,,,,,,3.300,,,,,,32.46,67.99,3.073,3.27,2.91,7.94,6.19,1.22,0.78,0.14,0.07,-2.24,-2.07,-7.02,-5.63,-7.02,-5.63,-3.82,-3.54,,,,,
"USTR132835","2022-03-31","N","USTR",8,,,"Utility",,12872372.63,,,,,,,,3.686,,,,,,17.95,12.08,3.867,3.48,3.44,7.80,7.94,1.18,1.14,0.21,0.20,-2.49,-2.56,-7.35,-7.44,-7.35,-7.44,-4.14,-4.15,,,,,
"USTR132835","2022-03-31","N","USTR",9,,,"Finance",,20933002.17,,,,,,,,3.270,,,,,,29.18,15.91,3.553,3.25,3.10,5.55,5.91,0.60,0.69,0.12,0.08,-2.34,-2.27,-5.84,-5.88,-5.84,-5.88,-4.21,-3.90,,,,,
"USTR132835","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",11,,,"Asset Backed",,1082525.91,,,,,,,,2.362,,,,,,1.51,0.00,0.000,3.58,0.00,3.50,0.00,0.13,0.00,-0.79,0.00,-2.48,0.00,-3.73,0.00,-3.73,0.00,-3.59,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",12,,,"CMBS",,3671345.39,,,,,,,,3.728,,,,,,5.12,0.00,0.000,5.67,0.00,5.38,0.00,0.35,0.00,-0.06,0.00,-3.61,0.00,-6.03,0.00,-6.03,0.00,-5.00,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",14,,,"CMO",,416348.17,,,,,,,,3.321,,,,,,0.58,0.00,0.000,2.69,0.00,4.36,0.00,0.26,0.00,-2.15,0.00,-2.02,0.00,-4.13,0.00,-4.13,0.00,-4.32,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",15,,,"CLO / Other",,1439679.16,,,,,,,,1.534,,,,,,2.01,0.00,0.000,1.77,0.00,4.56,0.00,0.23,0.00,-0.86,0.00,-0.69,0.00,-0.76,0.00,-0.76,0.00,-0.18,0.00,,,,,
"USTR132835","2022-03-31","N","USTR",16,,,"TOTAL",,71732109.20,,,,,,,,3.075,,,,,,100.00,100.00,3.122,3.23,3.00,7.12,7.09,1.02,1.03,0.08,0.10,-2.43,-2.33,-6.37,-6.20,-6.37,-6.20,-3.51,-3.51,,,,,
"USTR132853","2022-03-31","N","USTR",1,,,"Cash",,258000.53,,,,,,,,0.000,,,,,,0.58,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",2,,,"Treasury",,7514820.14,,,,,,,,0.445,,,,,,16.78,68.71,1.262,2.20,2.25,1.68,1.85,0.04,0.05,-0.01,-0.01,-1.23,-1.41,-2.21,-2.51,-2.21,-2.51,0.00,-3.05,,,,,
"USTR132853","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,5.44,1.320,0.00,2.32,0.00,1.81,0.00,0.05,0.00,-0.01,0.00,-1.36,0.00,-2.39,0.00,-2.39,0.00,-2.79,,,,,
"USTR132853","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.57,3.053,0.00,2.48,0.00,1.88,0.00,0.05,0.00,-0.01,0.00,-1.45,0.00,-2.43,0.00,-2.43,0.00,-2.66,,,,,
"USTR132853","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.58,3.937,0.00,2.67,0.00,1.83,0.00,0.05,0.00,-0.02,0.00,-0.97,0.00,-2.35,0.00,-2.35,0.00,-2.35,,,,,
"USTR132853","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,3.04,1.693,0.00,2.28,0.00,1.76,0.00,0.04,0.00,0.00,0.00,-1.37,0.00,-2.36,0.00,-2.36,0.00,-2.73,,,,,
"USTR132853","2022-03-31","N","USTR",7,,,"Industrial",,7787810.39,,,,,,,,3.045,,,,,,17.39,10.34,2.916,3.33,2.67,2.55,1.69,0.09,0.04,0.04,0.00,-1.25,-1.11,-2.71,-2.31,-2.71,-2.31,0.00,-2.41,,,,,
"USTR132853","2022-03-31","N","USTR",8,,,"Utility",,1556491.74,,,,,,,,2.378,,,,,,3.48,1.13,2.430,3.02,2.85,1.68,1.59,0.04,0.04,0.04,0.01,-1.13,-1.05,-1.94,-2.21,-1.94,-2.21,0.00,-2.31,,,,,
"USTR132853","2022-03-31","N","USTR",9,,,"Finance",,10321621.62,,,,,,,,2.571,,,,,,23.05,10.19,2.781,2.78,2.97,2.01,1.82,0.06,0.05,0.01,0.00,-1.05,-1.26,-2.36,-2.67,-2.36,-2.67,0.00,-2.76,,,,,
"USTR132853","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",11,,,"Asset Backed",,3403521.74,,,,,,,,2.113,,,,,,7.60,0.00,0.000,3.76,0.00,2.30,0.00,0.08,0.00,-0.47,0.00,-2.06,0.00,-3.22,0.00,-3.22,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",12,,,"CMBS",,7659490.72,,,,,,,,4.003,,,,,,17.10,0.00,0.000,5.07,0.00,2.70,0.00,0.08,0.00,0.07,0.00,-1.79,0.00,-2.67,0.00,-2.67,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",14,,,"CMO",,823220.88,,,,,,,,2.721,,,,,,1.84,0.00,0.000,3.31,0.00,5.11,0.00,0.32,0.00,-0.34,0.00,-0.95,0.00,-1.70,0.00,-1.70,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",15,,,"CLO / Other",,5463627.73,,,,,,,,2.463,,,,,,12.20,0.00,0.000,2.65,0.00,7.33,0.00,0.69,0.00,-0.48,0.00,-0.42,0.00,-0.54,0.00,-0.54,0.00,0.00,0.00,,,,,
"USTR132853","2022-03-31","N","USTR",16,,,"TOTAL",,44788605.47,,,,,,,,2.475,,,,,,100.00,100.00,1.637,3.23,2.38,2.87,1.83,0.15,0.05,-0.08,-0.01,-1.21,-1.36,-2.26,-2.49,-2.26,-2.49,0.00,-2.91,,,,,
"USTR134322","2022-03-31","N","USTR",1,,,"Cash",,2309919.76,,,,,,,,0.000,,,,,,0.96,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",2,,,"Treasury",,0.00,,,,,,,,0.000,,,,,,0.00,68.71,1.262,0.00,2.25,0.00,1.85,0.00,0.05,0.00,-0.01,0.00,-1.41,0.00,-2.51,0.00,-2.51,0.82,-3.05,,,,,
"USTR134322","2022-03-31","N","USTR",3,,,"Agency",,0.00,,,,,,,,0.000,,,,,,0.00,5.44,1.320,0.00,2.32,0.00,1.81,0.00,0.05,0.00,-0.01,0.00,-1.36,0.00,-2.39,0.00,-2.39,0.00,-2.79,,,,,
"USTR134322","2022-03-31","N","USTR",4,,,"Local Authority",,0.00,,,,,,,,0.000,,,,,,0.00,0.57,3.053,0.00,2.48,0.00,1.88,0.00,0.05,0.00,-0.01,0.00,-1.45,0.00,-2.43,0.00,-2.43,0.00,-2.66,,,,,
"USTR134322","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.58,3.937,0.00,2.67,0.00,1.83,0.00,0.05,0.00,-0.02,0.00,-0.97,0.00,-2.35,0.00,-2.35,0.00,-2.35,,,,,
"USTR134322","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,3.04,1.693,0.00,2.28,0.00,1.76,0.00,0.04,0.00,0.00,0.00,-1.37,0.00,-2.36,0.00,-2.36,0.00,-2.73,,,,,
"USTR134322","2022-03-31","N","USTR",7,,,"Industrial",,5214718.54,,,,,,,,6.500,,,,,,2.16,10.34,2.916,5.59,2.67,4.42,1.69,0.23,0.04,0.12,0.00,-0.74,-1.11,-1.06,-2.31,-1.06,-2.31,0.86,-2.41,,,,,
"USTR134322","2022-03-31","N","USTR",8,,,"Utility",,0.00,,,,,,,,0.000,,,,,,0.00,1.13,2.430,0.00,2.85,0.00,1.59,0.00,0.04,0.00,0.01,0.00,-1.05,0.00,-2.21,0.00,-2.21,0.00,-2.31,,,,,
"USTR134322","2022-03-31","N","USTR",9,,,"Finance",,7689242.72,,,,,,,,3.889,,,,,,3.19,10.19,2.781,1.95,2.97,1.38,1.82,0.02,0.05,-0.12,0.00,-0.04,-1.26,0.16,-2.67,0.16,-2.67,0.99,-2.76,,,,,
"USTR134322","2022-03-31","N","USTR",10,,,"MBS Pass Thru",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.07,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",11,,,"Asset Backed",,26719246.76,,,,,,,,3.776,,,,,,11.09,0.00,0.000,5.84,0.00,3.19,0.00,0.12,0.00,-0.06,0.00,-2.48,0.00,-3.63,0.00,-3.63,0.00,-1.53,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",12,,,"CMBS",,146242183.79,,,,,,,,3.381,,,,,,60.71,0.00,0.000,6.22,0.00,3.54,0.00,0.17,0.00,-0.72,0.00,-1.72,0.00,-2.32,0.00,-2.32,0.00,1.29,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",13,,,"Covered",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",14,,,"CMO",,6901040.15,,,,,,,,2.526,,,,,,2.86,0.00,0.000,3.54,0.00,7.06,0.00,0.82,0.00,-1.64,0.00,-2.65,0.00,-3.80,0.00,-3.80,0.00,-3.47,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",15,,,"CLO / Other",,45817863.81,,,,,,,,2.473,,,,,,19.02,0.00,0.000,2.72,0.00,6.21,0.00,0.50,0.00,-0.66,0.00,-0.80,0.00,-0.92,0.00,-0.92,0.00,0.55,0.00,,,,,
"USTR134322","2022-03-31","N","USTR",16,,,"TOTAL",,240894215.53,,,,,,,,3.279,,,,,,100.00,100.00,1.637,5.23,2.38,4.02,1.83,0.24,0.05,-0.62,-0.01,-1.58,-1.36,-2.12,-2.49,-2.12,-2.49,0.68,-2.91,,,,,
"USTR137996","2022-03-31","N","USTR",1,,,"Cash",,88560.66,,,,,,,,0.000,,,,,,0.12,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.89,0.00,,,,,
"USTR137996","2022-03-31","N","USTR",2,,,"Treasury",,18054784.19,,,,,,,,0.813,,,,,,24.75,17.83,0.000,2.55,2.59,20.96,25.93,5.12,6.97,0.32,0.38,-5.54,-6.73,-11.18,-13.87,-11.18,-13.87,1.45,-0.47,,,,,
"USTR137996","2022-03-31","N","USTR",3,,,"Agency",,240110.59,,,,,,,,4.797,,,,,,0.33,0.00,0.000,4.54,0.00,13.77,0.00,2.63,0.00,-0.12,0.00,-2.10,0.00,-15.78,0.00,-15.78,0.00,-10.70,0.00,,,,,
"USTR137996","2022-03-31","N","USTR",4,,,"Local Authority",,106423.37,,,,,,,,6.494,,,,,,0.15,0.00,0.000,4.20,0.00,12.35,0.00,2.14,0.00,0.35,0.00,-6.59,0.00,-10.37,0.00,-10.37,0.00,-4.57,0.00,,,,,
"USTR137996","2022-03-31","N","USTR",5,,,"Sovereign",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
"USTR137996","2022-03-31","N","USTR",6,,,"Supranational",,0.00,,,,,,,,0.000,,,,,,0.00,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,
